ratio,transmission,normalized,ymin,ymax,voltage,d_preciptator_nm,z_140nm,zstar,legend,legend2,legend3
0.076471131216332,0.184887103361577,0.679376006607556,0.596604313515399,0.762147699699713,31,35.7046531021381,1.38211998310773E-08,1.80737483691435E-07,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.123340534219849,0.195464461133042,0.71824298517222,0.632927895154906,0.803558075189533,50,45.9776069770844,1.38211998310773E-08,1.12057239888726E-07,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.180077179960856,0.152482605945513,0.560304218200568,0.490792140155631,0.629816296245506,73,56.336360537645,1.38211998310773E-08,7.6751534170413E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.244214257755106,0.112334290492834,0.412777420882969,0.35612182511238,0.469433016653557,99,66.5101161257608,1.38211998310773E-08,5.6594565600412E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.315751767597708,0.103733949566077,0.381175079951395,0.328094333551264,0.434255826351526,128,76.6617891934782,1.38211998310773E-08,4.37723593322415E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.397156520182112,0.064045793918746,0.23533916060892,0.197306085057664,0.273372236160175,161,87.1912284999836,1.38211998310773E-08,3.4800385059119E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.483494894134209,0.050922168188337,0.187115805497442,0.156798941405301,0.217432669589584,196,97.5246919189147,1.38211998310773E-08,2.8586030584308E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.574766889456652,0.020841837590439,0.076584272970434,0.057702605498589,0.095465940442278,233,107.767315100803,1.38211998310773E-08,2.40466180022008E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.621636292459389,0.031241066296603,0.114796708244384,0.089774415066959,0.139819001421809,252,112.812276731468,1.38211998310773E-08,2.22335793433106E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.934921249382702,0.000282485875706,0.001038007100933,-0.001054793651989,0.003130807853855,379,143.947239371854,1.38211998310773E-08,1.47832770302343E-08,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0,0.272142527206407,1,1,1,0,0,1.38211998310773E-08,0,"150 nm, qc = 0.5 L/min",150 nm,qc = 0.5 L/min
0.025842859133093,0.82635711628249,0.912917112428124,0.826858862503853,0.998975362352394,5,7.59321129591214,9.57867823150896E-08,3.70650870407876E-06,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.051685718267185,0.860687190775704,0.950843224345424,0.859979417325029,1.04170703136582,10,10.7839466834669,9.57867823150896E-08,1.85325435200354E-06,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.077528577399289,0.845836592345207,0.934437042115168,0.846434084692535,1.0224399995378,15,13.2509798508914,9.57867823150896E-08,1.23550290135943E-06,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.103371436534341,0.743830312969925,0.821745717526896,0.738871640949372,0.90461979410442,20,15.343638135946,9.57867823150896E-08,9.2662717600203E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.129214295667903,0.677011791997791,0.747928030209073,0.667928730271258,0.827927330146887,25,17.1972011206729,9.57867823150896E-08,7.4130174080176E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.15505715479863,0.626730805454828,0.692380165804711,0.616460420289475,0.768299911319946,30,18.8810339774549,9.57867823150896E-08,6.17751450679502E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.180900013935029,0.549168047365295,0.606692794386406,0.541497961200883,0.671887627571928,35,20.4363343759475,9.57867823150896E-08,5.29501243429932E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.206742873068572,0.465321292436487,0.51406318439354,0.458827681362733,0.569298687424348,40,21.8899394359127,9.57867823150896E-08,4.63313588001262E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.232585732202242,0.462576892965475,0.511031312106052,0.45383369281497,0.568228931397133,45,23.2604865261761,9.57867823150896E-08,4.11834300445392E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.25842859133108,0.373291577547468,0.412393458413537,0.365624390745357,0.459162526081717,50,24.5615426737916,9.57867823150896E-08,3.70650870407657E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.284271450464289,0.369875389899699,0.408619428879014,0.365082878870215,0.452155978887812,55,25.8033478348725,9.57867823150896E-08,3.36955336734114E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.310114309602946,0.319244134121882,0.352684604923926,0.314665421547616,0.390703788300236,60,26.9938558432839,9.57867823150896E-08,3.08875725334087E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.33595716873644,0.279070170408556,0.308302462838731,0.272851541669281,0.343753384008181,65,28.1393906997537,9.57867823150896E-08,2.85116054154614E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.387642887003477,0.215733164914153,0.238330975903501,0.210810359844636,0.265851591962366,75,30.3151443971239,9.57867823150896E-08,2.47100580267401E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.413485746129718,0.207860252076359,0.229633384132753,0.201878073998292,0.257388694267214,80,31.3531168028668,9.57867823150896E-08,2.31656794004792E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.465171464396035,0.149534783247,0.165198386798607,0.143949021236448,0.186447752360766,90,33.3442880328246,9.57867823150896E-08,2.05917150226436E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.516857182671184,0.119796927246099,0.132345523193733,0.114292848034312,0.150398198353155,100,35.2377470663081,9.57867823150896E-08,1.85325435200593E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.568542900938631,0.088875690110812,0.098185320586364,0.083815175689878,0.112555465482849,110,37.0479482129044,9.57867823150896E-08,1.68477668364078E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.620228619194997,0.060567256151919,0.066911609405203,0.05594736104452,0.077875857765886,120,38.7861165296249,9.57867823150896E-08,1.54437862669756E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.671914337461441,0.039639763192214,0.043791984648923,0.036062833950554,0.051521135347291,130,40.4611751373157,9.57867823150896E-08,1.42558027079734E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.723600055739286,0.029097109193686,0.03214499927659,0.025120654606684,0.039169343946496,140,42.0803559677809,9.57867823150896E-08,1.32375310857634E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.826971492273689,0.00769382860353,0.008499748660542,0.005441357922995,0.011558139398088,160,45.1739346392716,9.57867823150896E-08,1.15828397000399E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0.930342928792718,0.004522603684027,0.004996341429784,0.002845169963617,0.007147512895951,180,48.1039623454829,9.57867823150896E-08,1.02958575113146E-07,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
1.03371436534207,0.003519689116192,0.003888372667563,0.00193596124837,0.005840784086755,200,50.8974366604709,9.57867823150896E-08,9.26627176003232E-08,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
1.39551439321121,0.003138177414395,0.003466898035954,0.001623431210487,0.005310364861421,270,59.8555795042614,9.57867823150896E-08,6.86390500743422E-08,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
0,0.905183071970898,1,1,1,0,0,9.57867823150896E-08,0,"50 nm, qc = 1 L/min",50 nm,qc = 1 L/min
